iter,GWP_IL_A,MSP_IL_A,GWP_IL_B,MSP_IL_B,GWP_FA_A,MSP_FA_A,GWP_FA_B,MSP_FA_B,GWP_BC_A,MSP_BC_A,GWP_BC_B,MSP_BC_B,GWP_LC3_A,MSP_LC3_A,GWP_LC3_B,MSP_LC3_B,in_cao_field,in_CE,in_ce0_field,in_util,in_ta_retained,in_grind_e,in_crush_alloc,in_dry_MJ_per_kg_water,in_labor_rate,in_labor_fte_bc_A,in_labor_fte_bc_B,in_price_il,in_price_fa,in_price_lc3_factor,in_price_elec,in_price_ta,in_price_co2,in_price_rcf,in_plant_common_A_cost,in_plant_common_B_cost
231,0.20574423600925515,5.046168488609165,0.20574423600925515,5.647434205072223,0.14859396657024052,4.542804108606983,0.14859396657024052,5.144069825070041,0.16248881653982825,7.260969860639184,0.14549641401987,6.22221065434237,0.14513361966590557,4.450679268424737,0.14513361966590557,5.051944984887793,0.18966285440878752,0.8421047188014564,0.23861131218078632,0.9448131152085416,0.661709657255684,0.042986030548665406,0.20024996783776122,3.8389779620701456,30.465290819477133,3.8268818479696165,1.3695666014348167,147.0353355221446,74.82272103769955,0.8267330214575318,0.08581593853427472,12.270396462383017,82.1938861641579,3.4613390407391553,2359451.020241265,2807133.236514126
232,0.20869649732021703,5.15603857618641,0.20869649732021703,5.564406333133895,0.15154622788120242,4.513908241449453,0.15154622788120242,4.922395050625069,0.16297079269332077,6.646300575359147,0.14541841554344304,5.361000076555855,0.14808588097686748,4.732554364111862,0.14808588097686748,5.141000635865919,0.3035908709031315,0.771188575228437,0.23011833409357912,0.9427787464973044,0.33517767552458494,0.03245592969013763,0.230689538742224,3.8388600775718613,22.039184317973877,3.9957106739216055,1.092175957501242,164.70129748363848,72.69880435999445,0.8900175747918371,0.089374093237784,10.937480841441106,93.10919571220347,4.70788822731132,937267.1310110977,1531273.9472702492
233,0.21099448538694607,5.089696174283317,0.21099448538694607,5.812392382724935,0.15384421594793143,4.559239072263466,0.15384421594793143,5.281935280705086,0.16597255134008654,6.338412677962089,0.14665467737491436,5.411535830951024,0.1503838690435965,4.97383734661005,0.1503838690435965,5.696533555051669,0.4025469082441688,0.7712627981357733,0.27545278589934863,0.9252420436550202,0.5125416942056893,0.04092871996914716,0.6726455406355775,4.132532702774226,26.48759233059117,2.0585865473982508,0.8791403270035443,157.75914984390607,81.7096380152709,0.9685805782799343,0.080470347426385,3.4504547807206385,118.62982566349649,0.456278669858432,1313693.7271727538,2666883.7090003556
234,0.20559333785307166,5.653787509553619,0.20559333785307166,6.178189388611317,0.14844306841405702,4.8866364771074045,0.14844306841405702,5.411038356165103,0.16677409347005878,7.924326317940622,0.1454141410398414,6.931162037100956,0.14498272150972208,6.225186070041295,0.14498272150972208,6.749587949098994,0.22495381338264675,0.770710647054871,0.26510992888852203,0.960194823569557,0.9303483618228106,0.035007369958671264,0.9862202755263412,4.830505761862412,25.25284362380468,1.6100429322273584,1.333946272951465,173.6459962436856,63.91858618508087,1.1407790346030353,0.06518415357322896,10.88768284265729,97.87270794870658,19.67549965249203,2493778.660780048,2690882.8733911095
235,0.2109108788390727,5.657403857482928,0.2109108788390727,6.204737383510671,0.1537606094000581,4.8935985406556695,0.1537606094000581,5.440932066683415,0.16781140519417934,8.097280386290711,0.14820064115747766,6.96195717586552,0.15030026249572315,5.646238132997457,0.15030026249572315,6.193571659025201,0.30482897989537194,0.7921519018243021,0.21627241205785086,0.8205393076085831,0.8223257019264425,0.035904281240644716,0.5624266683050791,4.25935472409072,27.841735630214387,3.4685357770109264,0.9968395383224422,174.46042363557655,65.15991879301593,0.9972618729247378,0.07522793702212903,13.348497284083814,94.3601531978209,2.266698672129761,2294975.466761037,2631234.236292271
236,0.21535442481137113,5.013046206767299,0.21535442481137113,5.362494511230259,0.1582041553723565,4.489406427526217,0.1582041553723565,4.838854731989177,0.16626229632965467,6.4631740410908005,0.14868486653644533,5.172422221502516,0.15474380846802155,5.368144963247086,0.15474380846802155,5.717593267710047,0.4251529367756482,0.7105775297583713,0.12305895890559089,0.8479503353832829,0.4825223366128454,0.0305419580872465,0.23500066150222665,3.645436986409369,26.35305545689716,3.801911843658176,1.9239745330459126,150.9615535758326,75.87370331423483,1.1006343880060916,0.08257830286521943,4.506387128952942,101.60234947032677,1.1563158025488773,1800741.9693055358,1767022.0830496917
237,0.20720448992150275,4.881563453397394,0.20720448992150275,5.514056588398519,0.15005422048248812,4.157844864675495,0.15005422048248812,4.790337999676618,0.16397751644813824,6.207080600676178,0.14473209061160436,5.172533983507294,0.14659387357815318,5.212179109693825,0.14659387357815318,5.844672244694948,0.26601960057084184,0.7239901282840449,0.1778818541823453,0.985465149304431,0.4112039886303329,0.03042969768368026,0.48129386919967837,4.261968331463887,31.08321154492532,3.041186008902442,1.2309486509215468,144.15960600589844,40.52148948242511,1.0981168154564394,0.08608387246597077,2.8529969674121034,67.27020091638342,11.338339320089057,1763458.3504024623,2582195.78177134
238,0.20860570752952584,5.617718913062167,0.20860570752952584,6.119520060130289,0.1514554380905112,4.906184813602714,0.1514554380905112,5.407985960670835,0.16045152251311484,6.7241220689343475,0.1467908292767135,5.774876954551244,0.14799509118617626,5.708594222769747,0.14799509118617626,6.210395369837869,0.36605351402548575,0.770551943254482,0.38565436175357115,0.8172770179183401,0.4246044088555098,0.030525873072940697,0.7508680790848163,3.031120174524694,30.983415263131086,3.4398715524184906,1.9286348013714842,170.5132104112421,68.72816311445379,1.0228008736308936,0.06298993264435938,5.099617130886628,105.53406764410451,1.5905233126360563,2471046.2352191815,2556249.8308442333
239,0.2092291230390376,4.87430545105242,0.2092291230390376,5.627168172351059,0.15207885360002296,4.430658244704273,0.15207885360002296,5.183603219068314,0.16243298104315085,6.969157317594957,0.14593847264705898,6.128408039698174,0.14861850669568802,5.209025749663519,0.14861850669568802,5.96182641315988,0.3356665850610139,0.800558389847345,0.2767922902404248,0.9561830613511295,0.7296188450199635,0.03537496001138872,0.3730930900337575,3.5804522669219736,31.748792252583826,1.5306758399664768,1.429258278950189,149.93949833153508,86.15293344807705,1.0954880633645394,0.10617534305714788,9.13448179764071,76.99432688642781,21.532288124517912,900936.0908235114,2489830.989429539
240,0.20959027407891134,5.566641130970782,0.20959027407891134,5.989996728251925,0.1524400046398967,4.91913649673525,0.1524400046398967,5.342492094016394,0.16851544078578495,8.154301722086778,0.1478274456614019,7.0177740764996885,0.14897965773556177,5.752211530523127,0.14897965773556177,6.17556712780427,0.3420008318472724,0.8036913120535236,0.34220027897386285,0.830070888386103,0.9025537649036914,0.03911349889042107,0.6160000030766004,4.545055368685505,27.86382716063381,3.254908262230276,1.6180320704049578,177.16377216893704,84.52234934383286,1.04481231696077,0.06048140450339074,13.644832166782495,106.92516123168821,8.406712545771557,1392846.3705079437,1769712.034695005
241,0.20938914408222198,4.920510899408112,0.20938914408222198,5.5051981337625495,0.15223887464320734,4.398739598048326,0.15223887464320734,4.983523569829174,0.16778148808807564,7.645133952614808,0.14620013773155002,6.447023416513069,0.1487785277388724,4.5194082978958106,0.1487785277388724,5.104169897462161,0.31578825638727304,0.7982193572136783,0.2333285677188309,0.9551874965092038,0.8622180527654602,0.037004773150499666,0.7009323113300241,4.679830533733411,34.4158272681066,3.8538789321463254,1.5406262917592015,150.23162207927274,75.35968008734858,0.8857970793434123,0.09544753652550339,11.194990443787074,81.82462981687166,21.10686680287382,1020115.9679761234,2007656.8120673778
242,0.2113550120426822,4.967403171960051,0.2113550120426822,5.201545059612703,0.15420474260366757,4.258166797798456,0.15420474260366757,4.492308685451109,0.16555663194890155,6.737472915242211,0.14691399122121412,5.391559971782136,0.15074439569933262,4.939421055311053,0.15074439569933262,5.173562942963708,0.3661440415580292,0.8436891773162951,0.27812029441343034,0.9317075028562727,0.7530750647223248,0.040518252051903625,0.701420055411951,3.969204557847602,34.55224096659614,1.255161652266919,0.9485781742159305,143.49969659792217,41.96771310400069,0.9916575580212293,0.07791174321412939,5.643433467221832,42.11288517023217,29.706025697520584,2210808.126259938,1551766.2307882714
243,0.2102993618695677,5.320098946766836,0.2102993618695677,6.060798518907597,0.15314909243055308,4.775852357125354,0.15314909243055308,5.516551929266114,0.1625544119251647,6.367445859659643,0.1473692410592492,5.547103192074821,0.14968874552621814,5.8016652240340125,0.14968874552621814,6.542364796174772,0.2476816833746641,0.8294924151896376,0.14433013329389419,0.8362228748930098,0.34873149603450965,0.0397771904822238,0.342068637791684,3.3083514101354154,30.691842245914447,1.2279940467582986,0.9849474730235672,163.59627549864433,85.50498630359161,1.125934948747298,0.09552895514942678,2.2143017356727714,115.45372044128628,7.189798231761991,1687488.5365542239,2880059.1207056763
244,0.20645295889013154,5.162071928519813,0.20645295889013154,5.810829553489269,0.1493026894511169,4.508253309246414,0.1493026894511169,5.15701093421587,0.16319788445048958,7.3567828698303135,0.14500259580282937,6.409841561290273,0.14584234254678197,5.437140858991145,0.14584234254678197,6.0858984839606025,0.25450965175917467,0.7070018863730656,0.18166040269743258,0.9984114363096224,0.8199726175208025,0.03124448279428503,0.7032382357853806,4.059460993896845,35.732971261613685,2.157179151413918,0.5977904101753644,151.85059460097895,58.279384094498475,1.0774976720560387,0.06635461910354594,10.661964345921248,49.38218612360351,13.990181186591254,2158224.6795337508,2802450.006464459
245,0.20937618677040293,4.898637146350577,0.20937618677040293,5.730603115474823,0.15222591733138832,4.269456881608806,0.15222591733138832,5.101539501992713,0.16568982898136642,6.461999687691638,0.14773142806188874,5.543913758712336,0.14876557042705338,4.486228985172268,0.14876557042705338,5.318271415581447,0.3283883220310103,0.843615958255876,0.3816124188993557,0.8145659673589446,0.6633505900427367,0.04154963504653622,0.32050725845659955,3.9597448600466993,25.99653174808946,2.89582380418212,0.5816069206706633,152.6703441953248,62.44963790929299,0.8844538033383413,0.10230366256523024,4.944488918654599,62.791699708278884,8.404316466622818,910902.4102598114,2794298.3228402426
246,0.20917864323060076,5.430660599590474,0.20917864323060076,5.846315202065501,0.15202837379158612,4.595408544094488,0.15202837379158612,5.011089530026405,0.16523675863522286,6.8375846960235815,0.1474042422851848,5.733827406609096,0.14856802688725118,4.916752726922964,0.14856802688725118,5.332433712854881,0.30023250429567633,0.7347550983773182,0.23996825004491007,0.8131087856680643,0.5185387110946094,0.03820981512632117,0.5466184391702167,3.939993934121275,24.972448938427455,1.5000940032190733,0.814739737008079,173.0725932419623,53.64567093824528,0.8729723429071374,0.06349579729005397,7.662580691589884,56.07355037885273,26.605882013217684,1277692.5749698745,1710917.0928171056
247,0.2097230712130142,5.055565739251226,0.2097230712130142,5.709094594679381,0.15257280177399957,4.6322239770413045,0.15257280177399957,5.28575283246946,0.16630634430601404,6.8662327007735735,0.14593565444564408,5.774245883022253,0.14911245486966462,5.029330909118469,0.14911245486966462,5.682859764546625,0.35203452026255466,0.7221426858078284,0.2159370419737573,0.9246421997711884,0.3754690278713206,0.03286592508032524,0.8196996893186757,4.417303809008961,35.72136056277289,3.7141362891402734,1.6336893409092996,147.12959731502218,86.27549105306261,0.992371453019417,0.09647935466966692,6.3670104077878635,111.83903936588419,29.644945777791055,2181209.140674993,2824846.8048962224
248,0.2110670915120338,4.884824488408469,0.2110670915120338,5.47929393634454,0.15391682207301918,4.436370151177409,0.15391682207301918,5.030922743430412,0.16497792376056206,7.233895303498613,0.14840581263034916,6.282076736282059,0.15045647516868424,4.882663947684943,0.15045647516868424,5.477133796189515,0.3582249167886277,0.7608595472751344,0.2670849116462204,0.8160762662996901,0.6952520919550496,0.04251327642652111,0.9550194608110798,3.5948928258249397,22.95707668390672,2.253515999567819,1.6885207511088667,153.6899415593021,89.3320078739489,0.9993986876832381,0.08336794175541484,13.316469454192108,116.1594223764368,11.425707566099616,817559.9892232949,2038354.0134261071
249,0.2059761633581796,5.0421768043265915,0.2059761633581796,5.510192618441247,0.14882589391916495,4.348059651174034,0.14882589391916495,4.816075465288686,0.16535224735229417,7.415361266727618,0.144836631900887,6.319695284179717,0.14536554701483,4.552053636028396,0.14536554701483,5.020069450143051,0.19815639300996363,0.8161343127683003,0.19532357190544525,0.9814889898774918,0.7155190603586581,0.02809786777969084,0.8280654237551774,4.610689191712241,35.66400090677925,2.956855527201427,1.3959671488811376,148.62503182064512,49.323037201995845,0.8589162851010398,0.06313682398505617,12.888630804518082,97.16174168036687,13.066603139665112,1900619.8294548679,2105609.738006465
250,0.20791030971380361,4.717510893974424,0.20791030971380361,5.27701387968369,0.15076004027478898,4.212167704115366,0.15076004027478898,4.7716706898246315,0.16778352329171128,7.710939143420448,0.14538256898036697,6.59779686189277,0.14729969337045404,4.278972934442082,0.14729969337045404,4.838475920151346,0.3572652016014357,0.7123129563257504,0.2646896096965924,0.9985902900945326,0.8871739822378797,0.03334828619359136,0.9296064206678547,4.915539651984753,27.102911148331856,3.426057690841301,0.9976347432435126,141.73019540075018,69.33404948574588,0.8676242539770164,0.06608360012258208,13.649878218876507,116.91413336812913,28.40957514631142,1302405.2994924402,2150674.141462388
251,0.2057081097102466,4.912851702828016,0.2057081097102466,5.2796157598205795,0.14855784027123198,4.220068536888828,0.14855784027123198,4.586832593881391,0.16336064154127455,7.0844821175963375,0.1462946832898118,5.803926806013918,0.14509749336689703,4.844504015045937,0.14509749336689703,5.211268072038502,0.24300383283996457,0.7446362428186621,0.3230975723304917,0.8506269225760387,0.938595619741893,0.03639488237437068,0.43866469742846975,3.886774391560647,34.522861715022884,3.579926079566966,0.7018672078578756,146.36265470972612,47.22345977563965,0.9800217628637415,0.06862420283306306,8.920796459744109,48.70232051846395,2.866732806251454,1500971.9284922278,1588777.5059147752
252,0.2093295857384967,5.403283860725186,0.2093295857384967,5.829952369117464,0.15217931629948206,4.557134193707381,0.15217931629948206,4.983802702099658,0.16206953946140845,8.289462296360101,0.14712209880185528,7.1226304640492275,0.14871896939514712,5.027617378682939,0.14871896939514712,5.4542858870752156,0.26509627975883066,0.8326113828013808,0.20554470089455548,0.8958077081047995,0.9842359835141774,0.040634549617334516,0.3653310353710544,3.263641976182555,28.291054765572923,1.0731843450132135,0.7909099702794831,169.4282546885877,48.242006393557745,0.9051406322374075,0.10379227723534665,14.773678431883942,101.71668253104457,4.644393363170205,1477108.5882841737,1813984.8625813406
253,0.20686328565287868,4.8659311025520235,0.20686328565287868,5.349306161745423,0.14971301621386404,4.160885763194855,0.14971301621386404,4.6442608223882536,0.16269059559627935,6.179338289447822,0.14593320861929218,5.016325825344646,0.1462526693095291,5.089611095448605,0.1462526693095291,5.572986154642002,0.3498316355326105,0.7445043861158224,0.37664363637514253,0.9113983226843188,0.7885594390627285,0.03556879069328842,0.5532914265804725,3.7502499328732917,23.123476482972887,3.351274938682839,0.9226605470296684,148.87850476546961,47.89713383168399,1.0642774674150985,0.08732382864721977,2.32740180047296,56.80677753821684,12.861596714516757,1359972.6110228775,1978078.0845532967
254,0.20725878924083596,4.972730054781277,0.20725878924083596,5.620504890389124,0.15010851980182133,4.512382115974878,0.15010851980182133,5.1601569515827235,0.16208507846006673,6.824446539018841,0.1471036437657724,5.8454694280701345,0.14664817289748638,4.598500589937948,0.14664817289748638,5.246275425545792,0.20354934613134518,0.7404887981926033,0.15613977480858157,0.8027187477033122,0.8904949623900109,0.033910050457311665,0.939761462719203,3.373449231089765,28.47477474983744,3.767381610994119,1.2372734852848937,146.75604345033094,80.6535519675432,0.8909048110300085,0.09068474817447246,6.025254087804836,110.06718238795492,6.4030078270745125,2051220.602382874,2805599.761954348
255,0.21311350011097285,5.662248994042737,0.21311350011097285,6.0969673502737365,0.15596323067195822,4.7428406541056,0.15596323067195822,5.177559010336598,0.16860109341994117,7.670132078059617,0.14764016916604406,6.50558149120572,0.15250288376762328,5.833931216988271,0.15250288376762328,6.268649573219272,0.3828731307686942,0.7729883572820924,0.19859798396810135,0.8660491070327919,0.4808439652092831,0.028712963646015218,0.9627635514704609,4.428623115092008,29.217450709611057,2.265509610525356,1.496555106130833,179.69336293226718,48.22128272527954,1.040874919125713,0.07151144992111864,15.121071535723265,76.24910540845116,26.578400815965185,1549649.1575025788,1874004.7167316794
256,0.20498742355783744,4.915830289389765,0.20498742355783744,5.1520780195353435,0.1478371541188228,4.2169750829412544,0.1478371541188228,4.453222813086831,0.16615513547679125,6.593651120029087,0.14525805539502323,5.243520561220985,0.14437680721448787,4.924551176477973,0.14437680721448787,5.160798906623551,0.1913630383270554,0.8086066191363247,0.27166196246751495,0.9550380484500496,0.6872768825099536,0.04168571309233798,0.41080624724590953,4.760478646725174,30.561813041584045,1.852185546090744,1.5371256108001998,140.7677221332826,40.66698107387441,1.0026504596410668,0.08774972699423289,4.645186553315801,66.14919265311511,25.538597881755514,2450014.601243435,1720386.1283902386
257,0.21016963098009644,5.436477709302765,0.21016963098009644,6.044642712713447,0.1530193615410818,4.615282895224798,0.1530193615410818,5.223447898635479,0.165692952843403,7.850606375537006,0.1464876884061328,6.691179986788423,0.14955901463674687,4.843048269186094,0.14955901463674687,5.4512132725967755,0.42542941870958834,0.7688247081620704,0.3215183523860873,0.9474929761458839,0.7208778579252451,0.04294972244889434,0.5368784982043981,4.132373248513125,23.847012333847342,2.745334605045732,0.7725966940457886,171.5153503863282,53.89232499653521,0.8519768274782734,0.10289752410491745,13.657442570526396,72.38621699970732,13.694024382748367,1572156.584893277,2469097.5817639637
258,0.21463665282781696,5.543436379970916,0.21463665282781696,5.813354141077364,0.15748638338880233,4.854690612238823,0.15748638338880233,5.124608373345271,0.17024081733753407,6.924977926616843,0.1486240345236749,5.488142051274798,0.1540260364844674,4.92706105438539,0.1540260364844674,5.196978815491838,0.40182253601157486,0.7620767993223525,0.1729732356894649,0.84093476066485,0.5541695271068887,0.028865744433643453,0.9702022031953763,4.520794029354347,28.02651633004246,2.8068512652806943,0.7074286193804207,171.177149426823,72.61361878739288,0.8459495149721756,0.0686439952141371,4.8959477240058895,58.16679188979309,17.507215897000762,2069328.3504895216,1649309.8962420663
259,0.21025388557071417,5.785243127602163,0.21025388557071417,6.097060131032599,0.15310361613169954,5.134184322854824,0.15310361613169954,5.446001326285258,0.1640947149710274,8.057848669131747,0.1475132057031201,6.801272917667822,0.1496432692273646,6.008118634768069,0.1496432692273646,6.319935638198502,0.2578336403759594,0.8407217973368999,0.17086507327367212,0.854336310218637,0.9547854260956512,0.030670315972640635,0.274523842163903,3.606490112318986,32.64505198264858,1.5079324364410316,1.66366550863117,177.0827422119071,83.70127160384874,1.0538455380270946,0.10712068829536711,10.21541071970551,73.97174380203722,12.323481254232643,2483143.330247511,1950446.0418984974
260,0.2065418683277913,5.559070126206682,0.2065418683277913,5.887334888904027,0.14939159888877668,4.730539186236685,0.14939159888877668,5.058803948934029,0.16344971332938438,7.64344343449625,0.14517257979089815,6.406531113821584,0.14593125198444173,5.208453061518833,0.14593125198444173,5.536717824216177,0.21566976750843245,0.752229753834395,0.15856073312006555,0.9451839120681599,0.5049136019023026,0.033268031597052,0.8223243604488961,4.092986831472247,25.07561981850368,3.240408616404302,1.6889274147903408,170.79581750824102,52.26329011840563,0.912174742218656,0.07556061248435546,15.565514714674576,75.96456651771094,25.738557257175877,2336735.0054910937,1998446.650406706
261,0.20595826560222316,4.727845198574331,0.20595826560222316,5.322698979767111,0.14880799616320853,4.15802736547657,0.14880799616320853,4.75288114666935,0.162627403937222,6.266023007324688,0.14586672540459217,5.353207717984489,0.14534764925887358,4.604073303325489,0.14534764925887358,5.19892708451827,0.26326488295429845,0.7361587846551355,0.28707657437505074,0.9459252723181277,0.9858132971863682,0.041496762388908155,0.5251328255303462,3.7770236904098478,26.348221454208286,2.6653349320169277,1.3449761447562394,140.8635983669549,59.273865535540494,0.9624087404342686,0.06588747264222325,3.3566996879570237,106.19638945120462,16.69363455928643,1513114.7782021114,2379221.537748051
262,0.20432144106184888,4.825158913893977,0.20432144106184888,5.328712314511408,0.14717117162283425,4.361524120807293,0.14717117162283425,4.865077521424724,0.15845056941849295,6.327131285289671,0.14469128576820126,5.277296952691487,0.1437108247184993,5.132474001280013,0.1437108247184993,5.636027401897444,0.16798694207264278,0.7071053144724024,0.14188290451550914,0.9923100467186006,0.5432492469676097,0.04035182640012673,0.44897035050641954,3.1476402822084584,24.613843830992874,1.773847663980872,0.5201267069900444,142.33704672290006,75.7685766207458,1.0923697028390487,0.09013445903698239,6.018781724208349,89.54096794484667,20.31695374821501,1953873.9050269092,2341670.9176026806
263,0.21294623304084304,4.932993113352291,0.21294623304084304,5.399613648240278,0.1557959636018284,4.4189518849737555,0.1557959636018284,4.8856677240916575,0.16565250901653894,7.217812248041086,0.1481071595451872,5.943650983905925,0.15233561669749346,5.379598549754637,0.15233561669749346,5.846136283115547,0.38819654194554154,0.7276638985603009,0.16170784774477737,0.8755446562749651,0.8106309276122106,0.03767258033620961,0.4227533253227441,3.7060187735145504,22.426405757054695,3.5808695672825825,0.6704486962500793,154.3750149145137,80.62775020595697,1.123745689887236,0.0909444763118307,9.56231050338378,103.94964532918257,17.686143781236016,1028949.9692094988,1756666.5125247703
264,0.20836639007018257,5.62703926876309,0.20836639007018257,6.200946805382306,0.15121612063116796,4.754169774399188,0.15121612063116796,5.328077311018403,0.16239073629114556,7.207461726318293,0.14634067468091808,6.180800559780236,0.14775577372683302,5.531145796088484,0.14775577372683302,6.1050533327076995,0.33923627005945034,0.810050503183772,0.3655330047133132,0.8964673113561451,0.5467044110976133,0.039864952114356714,0.7780625436883306,3.5400780334681703,24.18688008204984,3.7156553431600363,0.6786022639221627,174.79396528295382,50.00472315458722,0.976529290036638,0.062301499179406486,10.10558327981991,66.70398320351396,11.734419684334554,2224813.9017881565,2712194.8972491855
265,0.20889074592134682,5.109133148793562,0.20889074592134682,5.533168160590383,0.1517404764823322,4.302813084957981,0.1517404764823322,4.7269657779651855,0.164779065460684,6.826316268998597,0.14668241615330802,5.581008628759952,0.14828012957799724,5.603777252191329,0.14828012957799724,6.027720555997646,0.24849426408288278,0.7708485859083765,0.1640974922225355,0.8490692425458672,0.541635612378351,0.030733340302819028,0.6756416357864616,3.9927349523220395,24.69367210069069,2.5688195517001517,0.7639043374743762,160.8210076810943,45.40587227012097,1.1315628114764609,0.08892615588920887,9.539905182878805,116.8615085770415,5.241402275402511,1083044.6327573305,1632540.3230403767
266,0.20601965881227,4.924499438849765,0.20601965881227,5.594682102121793,0.14886938937325536,4.290250002935898,0.14886938937325536,4.960432666207927,0.16453363134142865,6.936721133213082,0.14632342447883517,5.953976949462874,0.14540904246892042,5.178720535620376,0.14540904246892042,5.848903198892405,0.24013167806996313,0.7197318302052698,0.2578109871938317,0.8801173629343949,0.9343651482926325,0.04106948958768267,0.6248894749348168,4.12451548191644,31.134086427642835,2.557578117589837,1.117076835188707,146.13967349216972,55.21358928952999,1.074422982489635,0.09547181352043085,6.719403076374091,70.49197853343861,11.97992617774236,1741735.865204314,2685780.7922875877
267,0.21005597555841335,5.335063857193601,0.21005597555841335,5.781530213069544,0.15290570611939872,4.463583344154425,0.15290570611939872,4.910162758209189,0.16870577980929582,6.811689557043302,0.1473172389693516,5.600512965313625,0.14944535921506377,5.463410902493346,0.14944535921506377,5.909853462574432,0.34969236302895157,0.8157188551836714,0.32946360729987445,0.8562283399725417,0.6328465487929784,0.038035317336657055,0.5767951826145801,4.662633304906488,25.098171698183908,1.0708241992774004,1.888640696010942,169.92333706424523,45.12211479023537,1.032308436011517,0.10753794739417555,4.275909876462497,64.31636146763,22.477503815898363,1143215.5188174292,1727472.2588360037
268,0.20538122203098774,5.04092589607957,0.20538122203098774,5.602621557527568,0.1482309525919731,4.370254818070789,0.1482309525919731,4.9320748232569,0.16614676846106127,6.744345672288306,0.14584424671130874,5.6466929555849426,0.14477060568763817,5.576422374477618,0.14477060568763817,6.1380187538243645,0.2935387600499277,0.7214115502933841,0.38002303483876965,0.874536315639687,0.8552782913199737,0.033798631803575487,0.6927628399432302,4.632667963147913,34.31468853759537,3.489312251287463,1.4800931745206962,155.23082852411255,59.18531819131711,1.1475576506972138,0.08410365931381913,4.9870167890236985,68.07346725438126,10.196713286686501,1045194.6409642833,1952276.2203270001
269,0.20843101350051702,5.214395429497361,0.20843101350051702,5.944993732912751,0.15128074406150238,4.359086252835222,0.15128074406150238,5.089843132255691,0.1678131331275286,7.005185581190024,0.14498546534725978,5.932158855075026,0.14782039715716744,5.174783310124991,0.14782039715716744,5.905388957705292,0.2310847875040172,0.834141544905463,0.10399933681304085,0.9952492236991064,0.3651634240793977,0.03621746009763473,0.611104014571882,4.981161092705001,22.939502738397678,1.8535537705992948,0.6180693582453047,166.99668247093842,44.53515618618894,0.9898538022148047,0.10212775006862511,12.05150228134602,99.83385727981363,23.147810184991073,926946.932867588,2516296.993527662
270,0.2115421654453302,4.8248077752082805,0.2115421654453302,5.2563364399335635,0.1543918960063156,4.202005361443685,0.1543918960063156,4.633534026168967,0.16622948377782448,7.01231261918022,0.14691194925401246,5.80803444475234,0.15093154910198064,5.301761830828283,0.15093154910198064,5.73322860578057,0.3965941343503229,0.7697706242563119,0.2658168328131858,0.8862297179453646,0.40408306825687934,0.03273205537395864,0.2731089086397579,4.131741834352011,26.495832279457463,1.3847429503262543,1.7290828988937998,147.24047553036394,57.902618824573146,1.1385659717291885,0.1043125516991951,15.923556666239463,89.94980366142815,26.679595324241983,1201991.0100993076,1699557.9572793108
271,0.20944316294064247,5.5551992174563765,0.20944316294064247,5.996813520040455,0.15229289350162784,4.825504295043439,0.15229289350162784,5.267118597627516,0.16520533867722761,7.286612848747004,0.14697111874405833,6.082775124061519,0.1488325465972929,4.96258911173463,0.1488325465972929,5.404203414318707,0.3367036460049435,0.726576144663705,0.24566369846642058,0.8633507226694108,0.6702766561294675,0.034280995126547656,0.9608578501901504,3.994334967295295,29.879923569985248,3.49811792058948,1.6537514475790176,176.07852149284497,71.57669283391631,0.8560120046613661,0.08837230063245366,7.096003332612645,56.38947553973492,27.698008326767194,1389838.1302277572,1801898.6955750328
272,0.20705078455525605,4.603797241124241,0.20705078455525605,5.346556405357195,0.14990051511624142,4.100032766985748,0.14990051511624142,4.842885330143897,0.16159092637164577,6.558731114217932,0.1456957090086357,5.7760452598610685,0.14644016821190647,4.383323360203064,0.14644016821190647,5.126123400727554,0.2863897248980394,0.7570726617409305,0.2848182451742992,0.9353589187861506,0.5316587834111371,0.04202685884111444,0.7500796266175007,3.541517824657708,24.005073980312982,1.297940544418124,1.212008629335656,140.7959088026451,68.53084104301925,0.9330192201088825,0.08755918623201664,12.204729448815042,85.27711862101803,13.399066490638115,893455.9896014216,2528505.4510621754
273,0.21183182751569915,4.907987642037875,0.21183182751569915,5.636312563512065,0.15468155807668454,4.4239063920367645,0.15468155807668454,5.152295279641147,0.169674967218589,6.662503537570743,0.14797634403855417,5.620611515208508,0.1512212111723496,5.088393222348789,0.1512212111723496,5.816684696273251,0.3061375069837463,0.7727486913413066,0.1287275491772016,0.8547015483169816,0.8362069058533785,0.033700558108694594,0.47087203543946354,4.649995553054629,26.2717749436531,1.0405248560860183,0.7695167599217264,151.5731424720182,82.00992374510203,1.0509109030815782,0.10774498142334622,4.385513426522335,88.68224955417688,16.574701705784047,1105098.6643232526,2571608.699920124
274,0.20845723866480925,5.484296632707012,0.20845723866480925,6.152516716768843,0.15130696922579462,4.690966745749653,0.15130696922579462,5.359333914734239,0.16356283140202976,7.104567477103613,0.14705522896454765,6.116217578965752,0.14784662232145968,5.7812670910625625,0.14784662232145968,6.449432116216809,0.2810886892819989,0.7841670602637498,0.2617984650586278,0.8647451850743437,0.7698072628890535,0.04264715963338811,0.9607433072639671,3.650635952617284,28.443961892409803,2.4440142044245836,0.6144120137901259,175.49721805829813,61.93519036065365,1.0723812537111226,0.08964257571301852,7.13721040138201,84.94538147682232,5.955236100043023,1113559.7587812399,2372600.5410227324
